Tempo (s),cpu_porcentagem_pc,memory_data_used_pc,memory_data_porcentagem_pc,cpu_porcentagem_processo,memory_data_used_processo,memory_data_porcentagem_processo,swap_data_porcentagem,converted_size,disk_uso_total,disk_uso_processo
243,99.5,4347764736,66.1,84.5,14704640,0.7999999999999972,24.9,75669504,74.6719467194672,-0.22446733492779458
244,99.5,4344168448,65.3,84.5,11108352,0.0,24.9,75669504,74.6719467194672,-0.22446733492779458
245,98.8,4350590976,65.3,83.8,17530880,0.0,24.9,75669504,74.67224481064379,-0.22416924375120573
246,98.5,4353318912,65.4,83.5,20258816,0.10000000000000853,24.9,75669504,74.67224481064379,-0.22416924375120573
247,98.7,4348485632,65.2,83.7,15425536,-0.09999999999999432,24.9,75669504,74.67224481064379,-0.22416924375120573
248,95.5,4353253376,65.3,80.5,20193280,0.0,24.9,75669504,74.67224481064379,-0.22416924375120573
249,99.5,4351725568,65.3,84.5,18665472,0.0,24.9,75669504,74.67224481064379,-0.22416924375120573
250,99.5,4352561152,65.3,84.5,19501056,0.0,24.9,75669504,74.67208972273184,-0.2243243316631549
251,98.7,4359999488,65.3,83.7,26939392,0.0,24.9,75669504,74.67208972273184,-0.2243243316631549
252,95.8,4357386240,65.3,80.8,24326144,0.0,24.9,75669504,74.67208972273184,-0.2243243316631549
253,97.0,4358512640,65.4,82.0,25452544,0.10000000000000853,24.9,75669504,74.67208972273184,-0.2243243316631549
254,99.8,4360765440,65.3,84.8,27705344,0.0,24.9,75669504,74.67240534231287,-0.22400871208212436
255,99.3,4357689344,65.3,84.3,24629248,0.0,24.9,75669504,74.67240534231287,-0.22400871208212436
256,99.3,4364517376,65.4,84.3,31457280,0.10000000000000853,24.9,75669504,74.67240534231287,-0.22400871208212436
257,99.5,4369108992,65.4,84.5,36048896,0.10000000000000853,24.9,75669504,74.67240534231287,-0.22400871208212436
258,99.8,4368531456,65.5,84.8,35471360,0.20000000000000284,24.9,75669504,74.67219856113513,-0.22421549325986234
259,99.5,4369965056,65.5,84.5,36904960,0.20000000000000284,24.9,75669504,74.67216712380737,-0.22424693058762557
260,99.5,4370452480,65.5,84.5,37392384,0.20000000000000284,24.9,75669504,74.67216712380737,-0.22424693058762557
261,99.5,4385001472,65.7,84.5,51941376,0.4000000000000057,24.9,75669504,74.67246520083378,-0.22394885356121108
262,98.0,4386324480,65.7,83.0,53264384,0.4000000000000057,24.9,75669504,74.67246520083378,-0.22394885356121108
263,99.5,4390699008,65.7,84.5,57638912,0.4000000000000057,24.9,75669504,74.67246520083378,-0.22394885356121108
264,94.2,4386738176,65.7,79.2,53678080,0.4000000000000057,24.9,75669504,74.67246520083378,-0.22394885356121108
265,98.0,4387168256,65.7,83.0,54108160,0.4000000000000057,24.9,75669504,74.67246520083378,-0.22394885356121108
266,99.8,4388954112,65.7,84.8,55894016,0.4000000000000057,24.9,75706368,74.67942773143906,-0.21698632295593256
267,96.7,4388405248,65.7,81.7,55345152,0.4000000000000057,24.9,75706368,74.67648184429744,-0.2199322100975536
268,98.8,4388499456,65.7,83.8,55439360,0.4000000000000057,24.9,75706368,74.67648184429744,-0.2199322100975536
269,99.3,4389060608,65.7,84.3,56000512,0.4000000000000057,24.9,75706368,74.6770075909877,-0.21940646340729586
270,99.5,4385669120,65.7,84.5,52609024,0.4000000000000057,24.9,75706368,74.6770075909877,-0.21940646340729586
271,98.7,4406599680,65.9,83.7,73539584,0.6000000000000085,24.9,75706368,74.67401030129524,-0.2224037530997549
272,99.2,4405493760,65.9,84.2,72433664,0.6000000000000085,24.9,75706368,74.67401030129524,-0.2224037530997549
273,99.0,4406710272,66.1,84.0,73650176,0.7999999999999972,24.9,75706368,74.67401030129524,-0.2224037530997549
274,99.3,4408573952,66.1,84.3,75513856,0.7999999999999972,24.9,75706368,74.67401030129524,-0.2224037530997549
275,97.7,4386742272,65.8,82.7,53682176,0.5,24.9,75706368,74.67401030129524,-0.2224037530997549
276,100.0,4390563840,65.9,85.0,57503744,0.6000000000000085,24.9,75706368,74.67401030129524,-0.2224037530997549
277,99.5,4394422272,65.8,84.5,61362176,0.5,24.9,75706368,74.67401030129524,-0.2224037530997549
278,94.7,4359299072,65.3,79.7,26238976,0.0,24.9,75706368,74.67401030129524,-0.2224037530997549
279,99.2,4362838016,65.4,84.2,29777920,0.10000000000000853,24.9,75706368,74.67380360053008,-0.22261045386491674
280,96.2,4364726272,65.4,81.2,31666176,0.10000000000000853,24.9,75706368,74.67380360053008,-0.22261045386491674
281,100.0,4375482368,65.5,85.0,42422272,0.20000000000000284,24.9,75706368,74.67380360053008,-0.22261045386491674
282,99.3,4377542656,65.6,84.3,44482560,0.29999999999999716,24.9,75706368,74.67380360053008,-0.22261045386491674
283,99.5,4378374144,65.6,84.5,45314048,0.29999999999999716,24.9,75706368,74.67380360053008,-0.22261045386491674
284,100.0,4386045952,65.7,85.0,52985856,0.4000000000000057,24.9,75706368,74.67380360053008,-0.22261045386491674
285,99.8,4287090688,64.5,84.8,-45969408,-0.7999999999999972,24.9,75706368,74.67344187694454,-0.22297217745045828
286,99.3,4294623232,64.6,84.3,-38436864,-0.7000000000000028,24.9,75706368,74.67344187694454,-0.22297217745045828
287,100.0,4294303744,64.5,85.0,-38756352,-0.7999999999999972,24.9,75706368,74.67344187694454,-0.22297217745045828
288,99.5,4253728768,64.1,84.5,-79331328,-1.2000000000000028,24.9,75706368,74.67344187694454,-0.22297217745045828
289,99.5,4255232000,64.1,84.5,-77828096,-1.2000000000000028,24.9,75706368,74.67344187694454,-0.22297217745045828
290,99.0,4265324544,64.2,84.0,-67735552,-1.0999999999999943,24.9,75706368,74.67344187694454,-0.22297217745045828
291,99.3,4272488448,64.3,84.3,-60571648,-1.0,24.9,75706368,74.67377486954109,-0.22263918485390377
292,100.0,4284112896,64.4,85.0,-48947200,-0.8999999999999915,24.9,75706368,74.67407280286318,-0.22234125153181594
293,97.5,4292534272,64.5,82.5,-40525824,-0.7999999999999972,24.9,75706368,74.67407280286318,-0.22234125153181594
294,99.3,4292562944,64.6,84.3,-40497152,-0.7000000000000028,24.9,75706368,74.67417795412679,-0.22223610026820495
295,97.8,4292501504,64.5,82.8,-40558592,-0.7999999999999972,24.9,75706368,74.67417795412679,-0.22223610026820495
296,99.7,4293283840,64.5,84.7,-39776256,-0.7999999999999972,24.9,85184512,74.67647353908853,-0.21994051530646175
297,99.5,4292923392,64.9,84.5,-40136704,-0.3999999999999915,24.9,85184512,74.68258722711909,-0.21382682727590918
298,99.3,4300140544,64.8,84.3,-32919552,-0.5,24.9,85184512,74.6812440337018,-0.21517002069319346
299,99.5,4301545472,64.8,84.5,-31514624,-0.5,24.9,85184512,74.6812440337018,-0.21517002069319346
300,99.8,4309155840,64.9,84.8,-23904256,-0.3999999999999915,24.9,85184512,74.68155928385944,-0.21485477053555257
301,98.5,4310388736,64.9,83.5,-22671360,-0.3999999999999915,24.9,85184512,74.68168187902286,-0.2147321753721343
302,98.5,4315144192,64.5,83.5,-17915904,-0.7999999999999972,24.9,85184512,74.68168187902286,-0.2147321753721343
303,99.8,4307025920,64.6,84.8,-26034176,-0.7000000000000028,24.9,85184512,74.6818219863273,-0.21459206806770226
304,98.5,4307161088,64.6,83.5,-25899008,-0.7000000000000028,24.9,85184512,74.68161534859237,-0.21479870580262173
305,98.5,4309291008,64.6,83.5,-23769088,-0.7000000000000028,24.9,85184512,74.6817029153426,-0.21471113905239747
306,100.0,4307488768,64.6,85.0,-25571328,-0.7000000000000028,24.9,85184512,74.6817029153426,-0.21471113905239747
307,96.5,4312985600,64.5,81.5,-20074496,-0.7999999999999972,24.9,85184512,74.6817029153426,-0.21471113905239747
308,97.3,4313116672,64.5,82.3,-19943424,-0.7999999999999972,24.9,85184512,74.68165301787198,-0.21476103652301504
309,97.5,4310872064,64.5,82.5,-22188032,-0.7999999999999972,24.9,85184512,74.68165301787198,-0.21476103652301504
310,98.5,4314374144,64.5,83.5,-18685952,-0.7999999999999972,24.9,85184512,74.68165301787198,-0.21476103652301504
311,99.5,4310519808,64.5,84.5,-22540288,-0.7999999999999972,24.9,85184512,74.68172307053798,-0.21469098385701102
312,99.8,4311453696,64.5,84.8,-21606400,-0.7999999999999972,24.9,85184512,74.68172307053798,-0.21469098385701102
313,99.0,4312281088,64.5,84.0,-20779008,-0.7999999999999972,24.9,85184512,74.68172307053798,-0.21469098385701102
314,99.2,4316540928,64.5,84.2,-16519168,-0.7999999999999972,24.9,85184512,74.67810713507569,-0.21830691931930346
315,99.5,4322992128,64.7,84.5,-10067968,-0.5999999999999943,24.9,85184512,74.66782945950881,-0.2285845948861862
316,99.7,4329971712,64.7,84.7,-3088384,-0.5999999999999943,24.9,85184512,74.66782945950881,-0.2285845948861862
317,99.8,4335640576,64.8,84.8,2580480,-0.5,24.9,85184512,74.66782945950881,-0.2285845948861862
318,99.0,4340506624,64.9,84.0,7446528,-0.3999999999999915,24.9,85184512,74.66867036608778,-0.22774368830721414
319,99.5,4341227520,64.9,84.5,8167424,-0.3999999999999915,24.9,85184512,74.66867036608778,-0.22774368830721414
320,99.5,4344922112,64.9,84.5,11862016,-0.3999999999999915,24.9,85184512,74.66867036608778,-0.22774368830721414
321,95.8,4334764032,64.8,80.8,1703936,-0.5,24.9,85184512,74.66867036608778,-0.22774368830721414
322,93.8,4341907456,64.9,78.8,8847360,-0.3999999999999915,24.9,85184512,74.66896817378039,-0.22744588061461002
323,99.8,4346183680,64.9,84.8,13123584,-0.3999999999999915,24.9,85184512,74.66896817378039,-0.22744588061461002
324,99.5,4343377920,64.9,84.5,10317824,-0.3999999999999915,24.9,85184512,74.66896817378039,-0.22744588061461002
325,98.0,4347473920,64.9,83.0,14413824,-0.3999999999999915,24.9,85184512,74.66896817378039,-0.22744588061461002
326,99.3,4344807424,64.9,84.3,11747328,-0.3999999999999915,24.9,85184512,74.66896817378039,-0.22744588061461002
327,96.7,4346683392,64.9,81.7,13623296,-0.3999999999999915,24.9,94474240,74.67485641551453,-0.2215576388804692
328,98.0,4338802688,64.8,83.0,5742592,-0.5,24.9,94474240,74.67655472886182,-0.21985932553317866
329,99.7,4342505472,64.8,84.7,9445376,-0.5,24.9,94474240,74.67655472886182,-0.21985932553317866
330,99.5,4341432320,64.9,84.5,8372224,-0.3999999999999915,24.9,94474240,74.67674820062317,-0.21966585377182923
331,98.5,4334260224,64.8,83.5,1200128,-0.5,24.9,94474240,74.67674820062317,-0.21966585377182923
332,99.3,4339531776,64.8,84.3,6471680,-0.5,24.9,94474240,74.67674820062317,-0.21966585377182923
333,99.7,4342562816,65.0,84.7,9502720,-0.29999999999999716,24.9,94474240,74.67674820062317,-0.21966585377182923
334,99.3,4343783424,65.0,84.3,10723328,-0.29999999999999716,24.9,94474240,74.67674820062317,-0.21966585377182923
335,99.3,4347547648,65.0,84.3,14487552,-0.29999999999999716,24.9,94474240,74.67687074829932,-0.21954330609567307
336,99.7,4345114624,65.1,84.7,12054528,-0.20000000000000284,24.9,94474240,74.67687074829932,-0.21954330609567307
337,98.7,4349923328,65.0,83.7,16863232,-0.29999999999999716,24.9,94474240,74.67687074829932,-0.21954330609567307
338,95.5,4350558208,64.9,80.5,17498112,-0.3999999999999915,24.9,94474240,74.67687074829932,-0.21954330609567307
339,96.5,4352008192,65.0,81.5,18948096,-0.29999999999999716,24.9,94474240,74.67687074829932,-0.21954330609567307
340,42.1,4262170624,63.9,27.1,-70889472,-1.3999999999999986,24.9,94474240,74.6121705807063,-0.2842434736886901
