Tempo (s),cpu_porcentagem_pc,memory_data_used_pc,memory_data_porcentagem_pc,cpu_porcentagem_processo,memory_data_used_processo,memory_data_porcentagem_processo,swap_data_porcentagem,converted_size,disk_uso_total,disk_uso_processo
42,76.2,4355473408,65.4,48.1,30801920,-0.19999999999998863,23.3,10313728,74.77547341983856,0.010251444996967507
43,60.5,4355383296,65.4,32.4,30711808,-0.19999999999998863,23.3,10313728,74.77547341983856,0.010251444996967507
44,59.4,4352856064,65.3,31.299999999999997,28184576,-0.29999999999999716,23.3,10313728,74.77547341983856,0.010251444996967507
45,53.8,4348932096,65.3,25.699999999999996,24260608,-0.29999999999999716,23.3,10313728,74.77547341983856,0.010251444996967507
46,71.5,4355723264,65.4,43.4,31051776,-0.19999999999998863,23.3,10313728,74.77559812836586,0.010376153524262577
47,69.6,4357111808,65.4,41.49999999999999,32440320,-0.19999999999998863,23.3,10313728,74.77559812836586,0.010376153524262577
48,55.4,4352126976,65.4,27.299999999999997,27455488,-0.19999999999998863,23.3,10313728,74.77559812836586,0.010376153524262577
49,69.7,4338511872,65.2,41.6,13840384,-0.3999999999999915,23.3,10313728,74.77559812836586,0.010376153524262577
50,95.7,4347875328,65.3,67.6,23203840,-0.29999999999999716,23.3,10313728,74.77559812836586,0.010376153524262577
51,61.2,4346802176,65.3,33.1,22130688,-0.29999999999999716,23.3,22253568,74.78010462331088,0.01488264846928189
52,59.5,4347056128,65.3,31.4,22384640,-0.29999999999999716,23.3,22253568,74.78010462331088,0.01488264846928189
53,63.9,4352811008,65.3,35.8,28139520,-0.29999999999999716,23.3,22253568,74.78010462331088,0.01488264846928189
54,54.8,4351082496,65.4,26.699999999999996,26411008,-0.19999999999998863,23.3,22253568,74.78010462331088,0.01488264846928189
55,56.3,4353191936,65.4,28.199999999999996,28520448,-0.19999999999998863,23.3,22253568,74.78024709491179,0.015025120070191633
56,72.9,4361527296,65.4,44.800000000000004,36855808,-0.19999999999998863,23.3,22253568,74.78024709491179,0.015025120070191633
57,59.4,4336541696,65.2,31.299999999999997,11870208,-0.3999999999999915,23.3,22253568,74.78024709491179,0.015025120070191633
58,55.6,4338991104,65.2,27.5,14319616,-0.3999999999999915,23.3,22253568,74.78024709491179,0.015025120070191633
59,62.3,4343513088,65.2,34.199999999999996,18841600,-0.3999999999999915,23.3,22253568,74.78152926688735,0.01630729204575232
60,57.6,4341833728,65.2,29.5,17162240,-0.3999999999999915,23.3,22253568,74.78195662857497,0.0167346537333799
61,58.5,4348112896,65.3,30.4,23441408,-0.29999999999999716,23.3,22253568,74.78195662857497,0.0167346537333799
62,63.4,4353175552,65.3,35.3,28504064,-0.29999999999999716,23.3,22253568,74.78206346673369,0.016841491892094496
63,58.2,4355579904,65.4,30.1,30908416,-0.19999999999998863,23.3,22253568,74.78215249784111,0.01693052299951603
64,53.8,4352061440,65.5,25.699999999999996,27389952,-0.09999999999999432,23.3,22253568,74.78215249784111,0.01693052299951603
65,34.8,4323176448,65.1,6.699999999999996,-1495040,-0.5,23.3,22253568,74.78215249784111,0.01693052299951603
